Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,soh
5,20004.453,0.36131,-0.0272,15829.126,0.3668,-0.01032,12516.703,0.3741,0.00455,9909.4424,0.37983,0.01699,7835.48,0.3879,0.02578,6217.2461,0.39526,0.03583,4905.291,0.40435,0.04379,3881.2737,0.41382,0.05049,3070.9827,0.42279,0.05786,2430.7778,0.43308,0.06387,1923.1537,0.4428,0.07027,1522.4358,0.4543,0.07758,1203.8446,0.46789,0.08364,952.86591,0.48016,0.08859,754.27557,0.49477,0.09314,596.71857,0.51,0.09998,471.96338,0.52438,0.10588,373.20856,0.54141,0.11038,295.47278,0.55808,0.11625,233.87738,0.57518,0.12188,185.05922,0.5936,0.12868,146.35823,0.61471,0.13288,115.77804,0.63489,0.13775,91.6721,0.65557,0.14332,72.51701,0.67771,0.14852,57.36816,0.70288,0.15243,45.3629,0.72908,0.1585,35.93134,0.75796,0.16241,28.40909,0.78581,0.16335,22.48202,0.81754,0.15833,17.79613,0.84504,0.15377,14.06813,0.87278,0.14312,11.1448,0.89568,0.13174,8.81772,0.91668,0.11794,6.97545,0.93303,0.10832,5.5173,0.94452,0.09619,4.36941,0.95636,0.08563,3.45686,0.96552,0.0745,2.73547,0.9763,0.06827,2.16054,0.98471,0.06624,1.70952,0.98787,0.06567,1.35352,0.98998,0.06199,1.07079,0.99231,0.05798,0.84734,0.99747,0.05253,0.67072,1.00479,0.04883,0.53067,1.01799,0.04768,0.41976,1.03259,0.05461,0.33183,1.04448,0.06975,0.26261,1.04887,0.09032,0.20791,1.04361,0.1072,0.16452,1.03594,0.11695,0.13007,1.03394,0.11854,0.10309,1.04073,0.1172,0.08153,1.06112,0.11961,0.06443,1.09054,0.13304,0.05102,1.12922,0.15699,0.04042,1.17081,0.20228,0.03192,1.20232,0.26607,0.02528,1.21511,0.33165,0.01999,1.21923,0.38305,96
5,20004.453,0.36377,-0.02218,15829.126,0.37096,-0.00741,12516.703,0.37806,0.0077,9909.4424,0.38545,0.0186,7835.48,0.39214,0.02929,6217.2461,0.40009,0.03769,4905.291,0.40878,0.04514,3881.2737,0.41859,0.05127,3070.9827,0.4268,0.06011,2430.7778,0.43781,0.06622,1923.1537,0.44854,0.07256,1522.4358,0.45951,0.07589,1203.8446,0.47119,0.0831,952.86591,0.48343,0.08794,754.27557,0.49851,0.09409,596.71857,0.51336,0.09951,471.96338,0.5284,0.1054,373.20856,0.54333,0.11064,295.47278,0.5629,0.1172,233.87738,0.57831,0.12229,185.05922,0.59879,0.12738,146.35823,0.61635,0.13352,115.77804,0.63833,0.13895,91.6721,0.65975,0.14442,72.51701,0.6822,0.15172,57.36816,0.70587,0.15565,45.3629,0.73368,0.15975,35.93134,0.76113,0.16511,28.40909,0.79184,0.16308,22.48202,0.81969,0.16211,17.79613,0.84902,0.15571,14.06813,0.8782,0.14515,11.1448,0.90068,0.13609,8.81772,0.92318,0.1226,6.97545,0.94169,0.11207,5.5173,0.95357,0.10164,4.36941,0.96328,0.09135,3.45686,0.97363,0.08024,2.73547,0.9853,0.07162,2.16054,0.99793,0.06795,1.70952,1.00473,0.07082,1.35352,1.00693,0.07291,1.07079,1.00566,0.07047,0.84734,1.00587,0.06479,0.67072,1.00968,0.05723,0.53067,1.02282,0.04809,0.41976,1.04592,0.04492,0.33183,1.07447,0.05667,0.26261,1.09764,0.08767,0.20791,1.10237,0.13197,0.16452,1.08084,0.17395,0.13007,1.03911,0.19388,0.10309,0.9966,0.17529,0.08153,0.97757,0.11936,0.06443,1.0087,0.05025,0.05102,1.12593,-0.01938,0.04042,1.3246,-0.00814,0.03192,1.55158,0.14777,0.02528,1.69837,0.46246,0.01999,1.64589,0.89744,96
5,20004.453,0.37636,-0.01912,15829.126,0.38397,-0.00274,12516.703,0.39149,0.01012,9909.4424,0.39839,0.02117,7835.48,0.40576,0.03014,6217.2461,0.4154,0.04092,4905.291,0.42578,0.04776,3881.2737,0.4335,0.05389,3070.9827,0.44206,0.06138,2430.7778,0.45398,0.06622,1923.1537,0.46469,0.07434,1522.4358,0.47676,0.07932,1203.8446,0.48974,0.08685,952.86591,0.50257,0.0925,754.27557,0.51806,0.09929,596.71857,0.53186,0.10468,471.96338,0.54819,0.11087,373.20856,0.5653,0.11704,295.47278,0.58307,0.12364,233.87738,0.60065,0.13025,185.05922,0.62047,0.13612,146.35823,0.64068,0.1414,115.77804,0.66185,0.14739,91.6721,0.68383,0.15371,72.51701,0.70601,0.15909,57.36816,0.73143,0.1653,45.3629,0.75509,0.17196,35.93134,0.77812,0.18467,28.40909,0.80353,0.19099,22.48202,0.83224,0.20479,17.79613,0.86429,0.2201,14.06813,0.91251,0.22817,11.1448,0.94418,0.23588,8.81772,1.0021,0.23065,6.97545,1.05056,0.23841,5.5173,1.07642,0.22466,4.36941,1.1113,0.19616,3.45686,1.15867,0.16346,2.73547,1.20597,0.15232,2.16054,1.2312,0.15473,1.70952,1.22997,0.15665,1.35352,1.21147,0.14164,1.07079,1.19537,0.10522,0.84734,1.19635,0.05401,0.67072,1.22462,0.00938,0.53067,1.28195,-0.01285,0.41976,1.34573,0.0104,0.33183,1.3791,0.07658,0.26261,1.3605,0.16021,0.20791,1.28607,0.22238,0.16452,1.17805,0.22748,0.13007,1.08465,0.15787,0.10309,1.05588,0.03439,0.08153,1.12511,-0.10006,0.06443,1.26649,-0.17495,0.05102,1.50026,-0.14918,0.04042,1.71578,0.04318,0.03192,1.79798,0.3707,0.02528,1.67579,0.72471,0.01999,1.36183,0.88252,96
5,20004.453,0.37771,-0.01981,15829.126,0.38454,-0.00337,12516.703,0.39271,0.00931,9909.4424,0.39945,0.0215,7835.48,0.40687,0.03122,6217.2461,0.41532,0.03875,4905.291,0.4226,0.04655,3881.2737,0.43218,0.05461,3070.9827,0.44363,0.05893,2430.7778,0.45236,0.06738,1923.1537,0.46312,0.07282,1522.4358,0.47479,0.07938,1203.8446,0.4864,0.08608,952.86591,0.50086,0.09176,754.27557,0.51572,0.09639,596.71857,0.53031,0.10366,471.96338,0.54618,0.11073,373.20856,0.56401,0.11664,295.47278,0.58144,0.12118,233.87738,0.59908,0.12825,185.05922,0.61957,0.13592,146.35823,0.6389,0.14135,115.77804,0.66162,0.14697,91.6721,0.68263,0.15333,72.51701,0.70579,0.15923,57.36816,0.72762,0.16578,45.3629,0.75138,0.17117,35.93134,0.77333,0.18384,28.40909,0.80012,0.19436,22.48202,0.82827,0.21096,17.79613,0.86293,0.22473,14.06813,0.89848,0.23904,11.1448,0.94462,0.25036,8.81772,0.99396,0.25807,6.97545,1.0451,0.25351,5.5173,1.09053,0.24858,4.36941,1.14109,0.23217,3.45686,1.18101,0.2176,2.73547,1.21508,0.19389,2.16054,1.24497,0.17144,1.70952,1.26606,0.15124,1.35352,1.28229,0.13239,1.07079,1.29494,0.11618,0.84734,1.30601,0.10311,0.67072,1.31543,0.09405,0.53067,1.32292,0.08785,0.41976,1.32855,0.08458,0.33183,1.33493,0.08271,0.26261,1.3425,0.08436,0.20791,1.34968,0.08925,0.16452,1.35649,0.09795,0.13007,1.36384,0.10776,0.10309,1.37484,0.1196,0.08153,1.38982,0.13767,0.06443,1.40746,0.16188,0.05102,1.42272,0.19045,0.04042,1.44202,0.21673,0.03192,1.47382,0.24339,0.02528,1.51484,0.28038,0.01999,1.5574,0.32726,96
5,20004.453,0.39323,-0.01993,15829.126,0.39793,-0.00285,12516.703,0.40636,0.01115,9909.4424,0.41473,0.02143,7835.48,0.42207,0.03099,6217.2461,0.43113,0.0393,4905.291,0.43881,0.04698,3881.2737,0.44762,0.0554,3070.9827,0.45893,0.0606,2430.7778,0.46779,0.06941,1923.1537,0.48028,0.07492,1522.4358,0.492,0.08124,1203.8446,0.50438,0.08737,952.86591,0.51857,0.09354,754.27557,0.53276,0.09992,596.71857,0.54762,0.10606,471.96338,0.5635,0.11179,373.20856,0.5812,0.11818,295.47278,0.59924,0.12498,233.87738,0.61895,0.1301,185.05922,0.63634,0.13722,146.35823,0.65881,0.14286,115.77804,0.68011,0.14733,91.6721,0.70261,0.15514,72.51701,0.72489,0.16175,57.36816,0.74727,0.16793,45.3629,0.7702,0.17558,35.93134,0.79418,0.18575,28.40909,0.82156,0.1992,22.48202,0.85123,0.21203,17.79613,0.88563,0.22639,14.06813,0.92659,0.24052,11.1448,0.96972,0.24895,8.81772,1.01755,0.25368,6.97545,1.07068,0.24989,5.5173,1.11255,0.2405,4.36941,1.16091,0.22718,3.45686,1.19714,0.209,2.73547,1.23051,0.18547,2.16054,1.25818,0.16465,1.70952,1.27768,0.14524,1.35352,1.29313,0.12749,1.07079,1.30512,0.11195,0.84734,1.31562,0.10001,0.67072,1.32379,0.09097,0.53067,1.33012,0.0849,0.41976,1.33613,0.08133,0.33183,1.34312,0.0808,0.26261,1.35058,0.08443,0.20791,1.35711,0.09135,0.16452,1.36253,0.1007,0.13007,1.36952,0.11102,0.10309,1.38021,0.12394,0.08153,1.39499,0.1431,0.06443,1.41043,0.16829,0.05102,1.42531,0.19437,0.04042,1.45095,0.22121,0.03192,1.48874,0.25859,0.02528,1.52822,0.30832,0.01999,1.5649,0.36304,94
5,20004.453,0.37184,-0.02739,15829.126,0.37792,-0.01111,12516.703,0.38247,0.0043,9909.4424,0.3917,0.0169,7835.48,0.39809,0.02632,6217.2461,0.40554,0.03523,4905.291,0.41353,0.04351,3881.2737,0.42047,0.05237,3070.9827,0.43217,0.05876,2430.7778,0.4412,0.06383,1923.1537,0.45262,0.07094,1522.4358,0.46359,0.07757,1203.8446,0.47748,0.08475,952.86591,0.48951,0.09092,754.27557,0.50449,0.09491,596.71857,0.52027,0.10188,471.96338,0.53484,0.10797,373.20856,0.55158,0.11432,295.47278,0.56874,0.118,233.87738,0.58702,0.12423,185.05922,0.60672,0.12783,146.35823,0.62507,0.13587,115.77804,0.64456,0.14183,91.6721,0.66795,0.1474,72.51701,0.68775,0.15347,57.36816,0.71081,0.15426,45.3629,0.73581,0.15929,35.93134,0.77042,0.17187,28.40909,0.79402,0.17355,22.48202,0.82697,0.17384,17.79613,0.86753,0.17063,14.06813,0.89145,0.14056,11.1448,0.92014,0.15757,8.81772,0.9248,0.11471,6.97545,0.97541,0.09578,5.5173,0.99562,0.1219,4.36941,0.96927,0.12413,3.45686,0.94885,0.07891,2.73547,0.97479,0.01997,2.16054,1.04028,-0.00491,1.70952,1.10508,0.02771,1.35352,1.12567,0.10448,1.07079,1.07718,0.18018,0.84734,0.9745,0.20173,0.67072,0.87917,0.15383,0.53067,0.82554,0.01223,0.41976,0.89109,-0.15632,0.33183,1.07843,-0.25922,0.26261,1.32748,-0.21657,0.20791,1.52721,-0.00612,0.16452,1.56404,0.31514,0.13007,1.39169,0.61923,0.10309,1.04699,0.76035,0.08153,0.66189,0.6471,0.06443,0.42192,0.33764,0.05102,0.44753,-0.20583,0.04042,0.88729,-0.705,0.03192,1.70189,-0.9177,0.02528,2.66812,-0.57807,0.01999,3.28422,0.39375,94
5,20004.453,0.37289,-0.02741,15829.126,0.37757,-0.01009,12516.703,0.38343,0.00448,9909.4424,0.39077,0.01793,7835.48,0.39943,0.02597,6217.2461,0.40645,0.03618,4905.291,0.41348,0.04348,3881.2737,0.42535,0.05226,3070.9827,0.43215,0.05889,2430.7778,0.44246,0.06618,1923.1537,0.45283,0.07216,1522.4358,0.46623,0.07856,1203.8446,0.47851,0.08329,952.86591,0.49115,0.09111,754.27557,0.50537,0.0963,596.71857,0.51997,0.10251,471.96338,0.53599,0.10904,373.20856,0.55272,0.11319,295.47278,0.56923,0.11954,233.87738,0.58674,0.12507,185.05922,0.60752,0.12903,146.35823,0.62703,0.13521,115.77804,0.64809,0.14078,91.6721,0.66848,0.14532,72.51701,0.692,0.15147,57.36816,0.71678,0.15724,45.3629,0.74461,0.16147,35.93134,0.77123,0.16489,28.40909,0.80072,0.16511,22.48202,0.8327,0.16357,17.79613,0.86162,0.1557,14.06813,0.88923,0.14762,11.1448,0.91468,0.13546,8.81772,0.93463,0.12225,6.97545,0.95129,0.10971,5.5173,0.96586,0.09786,4.36941,0.97554,0.08592,3.45686,0.98533,0.07607,2.73547,0.99376,0.06961,2.16054,1.00036,0.06412,1.70952,1.0065,0.05899,1.35352,1.01228,0.05605,1.07079,1.01737,0.05489,0.84734,1.02269,0.05435,0.67072,1.02708,0.05479,0.53067,1.03297,0.0556,0.41976,1.03847,0.06,0.33183,1.04381,0.0652,0.26261,1.04991,0.0711,0.20791,1.05693,0.07863,0.16452,1.0664,0.08944,0.13007,1.07547,0.10406,0.10309,1.08355,0.12094,0.08153,1.09343,0.13775,0.06443,1.10642,0.15808,0.05102,1.1261,0.18123,0.04042,1.14696,0.21131,0.03192,1.16941,0.24375,0.02528,1.19989,0.27644,0.01999,1.24381,0.31707,94
5,20004.453,0.36932,-0.02716,15829.126,0.37586,-0.01007,12516.703,0.38276,0.0039,9909.4424,0.3887,0.01809,7835.48,0.39483,0.02671,6217.2461,0.40495,0.03581,4905.291,0.41139,0.04541,3881.2737,0.42144,0.05044,3070.9827,0.43016,0.05727,2430.7778,0.44083,0.06534,1923.1537,0.45164,0.07105,1522.4358,0.4648,0.07773,1203.8446,0.47543,0.08316,952.86591,0.48959,0.08932,754.27557,0.50426,0.0959,596.71857,0.51852,0.10123,471.96338,0.53402,0.10629,373.20856,0.55076,0.11116,295.47278,0.56853,0.11628,233.87738,0.58603,0.1229,185.05922,0.60379,0.12771,146.35823,0.62471,0.13302,115.77804,0.64415,0.13865,91.6721,0.6657,0.14496,72.51701,0.68876,0.14992,57.36816,0.71311,0.15495,45.3629,0.74019,0.16159,35.93134,0.76872,0.16442,28.40909,0.79904,0.1654,22.48202,0.82877,0.16033,17.79613,0.8567,0.15505,14.06813,0.88508,0.14561,11.1448,0.90899,0.13389,8.81772,0.92897,0.12235,6.97545,0.94502,0.10802,5.5173,0.959,0.09561,4.36941,0.97197,0.08514,3.45686,0.98155,0.07812,2.73547,0.98698,0.07431,2.16054,0.99096,0.06654,1.70952,0.99682,0.06017,1.35352,1.00389,0.05381,1.07079,1.01381,0.04972,0.84734,1.02609,0.05185,0.67072,1.03502,0.05832,0.53067,1.03866,0.06955,0.41976,1.03656,0.07928,0.33183,1.03178,0.08333,0.26261,1.03012,0.08228,0.20791,1.03544,0.07802,0.16452,1.05089,0.07632,0.13007,1.07501,0.08269,0.10309,1.10326,0.10199,0.08153,1.12925,0.13656,0.06443,1.14657,0.17898,0.05102,1.14774,0.22617,0.04042,1.14142,0.261,0.03192,1.14365,0.28188,0.02528,1.16471,0.29715,0.01999,1.20488,0.31723,94
5,20004.453,0.37351,-0.02363,15829.126,0.38151,-0.0059,12516.703,0.38814,0.00798,9909.4424,0.39438,0.02013,7835.48,0.40227,0.0295,6217.2461,0.41107,0.03762,4905.291,0.41963,0.04593,3881.2737,0.42831,0.05215,3070.9827,0.43752,0.05917,2430.7778,0.447,0.06618,1923.1537,0.45742,0.07214,1522.4358,0.46977,0.07818,1203.8446,0.48246,0.08407,952.86591,0.49568,0.08985,754.27557,0.50924,0.09511,596.71857,0.52325,0.10177,471.96338,0.53886,0.10669,373.20856,0.55629,0.11113,295.47278,0.57196,0.1183,233.87738,0.59105,0.12392,185.05922,0.60993,0.13077,146.35823,0.6293,0.13518,115.77804,0.64858,0.13935,91.6721,0.67144,0.14633,72.51701,0.69393,0.15122,57.36816,0.71834,0.15825,45.3629,0.74503,0.16122,35.93134,0.77272,0.1635,28.40909,0.80336,0.16512,22.48202,0.83241,0.16115,17.79613,0.86209,0.15536,14.06813,0.88996,0.14705,11.1448,0.913,0.13497,8.81772,0.93618,0.12413,6.97545,0.95224,0.11382,5.5173,0.96359,0.10077,4.36941,0.97757,0.08865,3.45686,0.99203,0.07984,2.73547,1.00203,0.07771,2.16054,1.00564,0.07557,1.70952,1.00824,0.072,1.35352,1.01183,0.06468,1.07079,1.01757,0.05666,0.84734,1.02902,0.05035,0.67072,1.04479,0.04964,0.53067,1.0653,0.0581,0.41976,1.07852,0.07973,0.33183,1.07883,0.10684,0.26261,1.06135,0.12793,0.20791,1.03692,0.1313,0.16452,1.01836,0.11279,0.13007,1.02414,0.07548,0.10309,1.06874,0.03416,0.08153,1.16035,0.0184,0.06443,1.27238,0.05364,0.05102,1.39304,0.18214,0.04042,1.43472,0.39289,0.03192,1.34277,0.62487,0.02528,1.10986,0.76893,0.01999,0.78655,0.72664,94
5,20004.453,0.38959,-0.02043,15829.126,0.39626,-0.00123,12516.703,0.40399,0.01056,9909.4424,0.41119,0.02091,7835.48,0.41789,0.03129,6217.2461,0.42657,0.0408,4905.291,0.43367,0.0479,3881.2737,0.44315,0.05621,3070.9827,0.45226,0.06223,2430.7778,0.46407,0.06859,1923.1537,0.47558,0.07422,1522.4358,0.48871,0.08029,1203.8446,0.5007,0.08685,952.86591,0.51371,0.09383,754.27557,0.52851,0.09912,596.71857,0.54324,0.10685,471.96338,0.56088,0.11152,373.20856,0.57564,0.11938,295.47278,0.59435,0.12431,233.87738,0.61346,0.13081,185.05922,0.63362,0.13532,146.35823,0.65512,0.14078,115.77804,0.67602,0.14925,91.6721,0.69758,0.15365,72.51701,0.71891,0.15933,57.36816,0.74403,0.16591,45.3629,0.76792,0.17215,35.93134,0.79053,0.18599,28.40909,0.81718,0.19201,22.48202,0.84658,0.20424,17.79613,0.88155,0.22101,14.06813,0.92922,0.22731,11.1448,0.96093,0.23523,8.81772,1.01611,0.22592,6.97545,1.06799,0.23261,5.5173,1.09234,0.22409,4.36941,1.1217,0.19436,3.45686,1.16465,0.15947,2.73547,1.21415,0.14158,2.16054,1.2455,0.14482,1.70952,1.24855,0.15235,1.35352,1.2291,0.14584,1.07079,1.20353,0.11545,0.84734,1.19566,0.06335,0.67072,1.21599,0.01325,0.53067,1.27058,-0.02297,0.41976,1.34253,-0.0128,0.33183,1.39594,0.051,0.26261,1.39528,0.14629,0.20791,1.32944,0.23177,0.16452,1.21539,0.26244,0.13007,1.0984,0.21127,0.10309,1.03694,0.08765,0.08153,1.07372,-0.06463,0.06443,1.19706,-0.16755,0.05102,1.43053,-0.18363,0.04042,1.67822,-0.03629,0.03192,1.83043,0.27123,0.02528,1.75686,0.61334,0.01999,1.48751,0.77367,94
5,20004.453,0.39239,-0.01701,15829.126,0.39805,-0.00438,12516.703,0.40403,0.01077,9909.4424,0.41168,0.02252,7835.48,0.41917,0.03179,6217.2461,0.42726,0.04144,4905.291,0.43782,0.04693,3881.2737,0.44519,0.0555,3070.9827,0.45578,0.06265,2430.7778,0.46616,0.06695,1923.1537,0.47757,0.07454,1522.4358,0.48809,0.0816,1203.8446,0.50193,0.08634,952.86591,0.51411,0.09321,754.27557,0.52855,0.09984,596.71857,0.54448,0.10482,471.96338,0.55885,0.11071,373.20856,0.57781,0.11816,295.47278,0.59438,0.12467,233.87738,0.61372,0.1297,185.05922,0.63249,0.13639,146.35823,0.65332,0.14021,115.77804,0.67497,0.14679,91.6721,0.69654,0.15458,72.51701,0.71812,0.16113,57.36816,0.74235,0.16665,45.3629,0.76475,0.17529,35.93134,0.78871,0.18538,28.40909,0.81458,0.19746,22.48202,0.84465,0.21318,17.79613,0.87994,0.22525,14.06813,0.91883,0.24131,11.1448,0.963,0.25034,8.81772,1.01067,0.25607,6.97545,1.0605,0.25017,5.5173,1.10851,0.24591,4.36941,1.15314,0.22742,3.45686,1.19376,0.21129,2.73547,1.2258,0.18922,2.16054,1.25371,0.16536,1.70952,1.27509,0.14584,1.35352,1.2913,0.12864,1.07079,1.30292,0.11334,0.84734,1.31297,0.10109,0.67072,1.32116,0.09148,0.53067,1.32801,0.08541,0.41976,1.33461,0.08264,0.33183,1.34022,0.08138,0.26261,1.34766,0.08294,0.20791,1.35549,0.08858,0.16452,1.36379,0.09855,0.13007,1.37013,0.11133,0.10309,1.37787,0.12385,0.08153,1.39089,0.13895,0.06443,1.40768,0.16051,0.05102,1.42684,0.18856,0.04042,1.44736,0.21758,0.03192,1.47954,0.24755,0.02528,1.52401,0.28564,0.01999,1.57371,0.33808,94
5,20004.453,0.39376,-0.01942,15829.126,0.4022,-0.00288,12516.703,0.40988,0.01058,9909.4424,0.41615,0.02073,7835.48,0.42515,0.03198,6217.2461,0.43335,0.03877,4905.291,0.44094,0.04727,3881.2737,0.45112,0.05605,3070.9827,0.46184,0.06011,2430.7778,0.47113,0.06907,1923.1537,0.48322,0.07389,1522.4358,0.49382,0.08137,1203.8446,0.5079,0.08622,952.86591,0.5206,0.09341,754.27557,0.53643,0.10012,596.71857,0.55154,0.10555,471.96338,0.5675,0.11209,373.20856,0.58472,0.11767,295.47278,0.60272,0.12455,233.87738,0.62153,0.13065,185.05922,0.64067,0.13748,146.35823,0.662,0.14214,115.77804,0.68239,0.14931,91.6721,0.70158,0.15576,72.51701,0.72818,0.16001,57.36816,0.74954,0.168,45.3629,0.77395,0.17608,35.93134,0.79845,0.18764,28.40909,0.82546,0.19798,22.48202,0.85621,0.21119,17.79613,0.88952,0.22599,14.06813,0.93023,0.23779,11.1448,0.97407,0.24561,8.81772,1.0214,0.25071,6.97545,1.07289,0.24985,5.5173,1.11791,0.23566,4.36941,1.16249,0.22513,3.45686,1.19828,0.20368,2.73547,1.23233,0.18248,2.16054,1.2584,0.16194,1.70952,1.27643,0.14214,1.35352,1.29212,0.12381,1.07079,1.30431,0.10909,0.84734,1.31385,0.09833,0.67072,1.32141,0.0896,0.53067,1.32765,0.08342,0.41976,1.33473,0.08036,0.33183,1.34157,0.0806,0.26261,1.34841,0.08576,0.20791,1.35315,0.09232,0.16452,1.35861,0.10021,0.13007,1.36741,0.1102,0.10309,1.37797,0.12497,0.08153,1.39045,0.14514,0.06443,1.40548,0.16941,0.05102,1.42413,0.19233,0.04042,1.45496,0.22338,0.03192,1.49061,0.26827,0.02528,1.52217,0.32017,0.01999,1.553,0.36852,93
5,20004.453,0.37589,-0.02802,15829.126,0.38184,-0.01025,12516.703,0.38635,0.004,9909.4424,0.39387,0.01658,7835.48,0.39999,0.02613,6217.2461,0.40991,0.03607,4905.291,0.41671,0.04448,3881.2737,0.42634,0.05124,3070.9827,0.436,0.05859,2430.7778,0.44789,0.06562,1923.1537,0.45664,0.07094,1522.4358,0.46893,0.07707,1203.8446,0.48095,0.08233,952.86591,0.49399,0.09059,754.27557,0.50955,0.09566,596.71857,0.52381,0.10028,471.96338,0.53946,0.10713,373.20856,0.55595,0.11315,295.47278,0.57431,0.11739,233.87738,0.59183,0.12271,185.05922,0.60869,0.12754,146.35823,0.62926,0.13529,115.77804,0.65113,0.1414,91.6721,0.67324,0.14438,72.51701,0.6938,0.1526,57.36816,0.71313,0.15783,45.3629,0.73929,0.16473,35.93134,0.77737,0.16588,28.40909,0.80569,0.17645,22.48202,0.84097,0.17531,17.79613,0.87591,0.1593,14.06813,0.88392,0.15056,11.1448,0.93992,0.14517,8.81772,0.92818,0.13991,6.97545,0.95309,0.0962,5.5173,1.00641,0.08552,4.36941,1.02284,0.11685,3.45686,0.98967,0.12648,2.73547,0.95588,0.08662,2.16054,0.96315,0.01876,1.70952,1.02339,-0.03118,1.35352,1.11216,-0.02618,1.07079,1.17743,0.04664,0.84734,1.17378,0.15756,0.67072,1.10192,0.24492,0.53067,0.95279,0.26281,0.41976,0.81576,0.16318,0.33183,0.7728,-0.03465,0.26261,0.88815,-0.24459,0.20791,1.1513,-0.35273,0.16452,1.4717,-0.27003,0.13007,1.72023,0.02213,0.10309,1.7559,0.44044,0.08153,1.52388,0.834,0.06443,1.14277,1.03697,0.05102,0.60201,0.92416,0.04042,0.24091,0.42836,0.03192,0.2515,-0.32827,0.02528,0.84083,-1.067,0.01999,1.9703,-1.29941,93
5,20004.453,0.37524,-0.02647,15829.126,0.38002,-0.01037,12516.703,0.38841,0.00485,9909.4424,0.39615,0.01733,7835.48,0.40342,0.02789,6217.2461,0.40956,0.03683,4905.291,0.41859,0.0446,3881.2737,0.42844,0.05257,3070.9827,0.43765,0.05958,2430.7778,0.44689,0.0667,1923.1537,0.45806,0.07315,1522.4358,0.46868,0.0787,1203.8446,0.48163,0.08334,952.86591,0.49606,0.09075,754.27557,0.51036,0.09648,596.71857,0.52456,0.10334,471.96338,0.54089,0.10962,373.20856,0.55642,0.11398,295.47278,0.57486,0.11965,233.87738,0.59349,0.12491,185.05922,0.61142,0.13035,146.35823,0.63166,0.13619,115.77804,0.65217,0.14099,91.6721,0.67398,0.14633,72.51701,0.69771,0.15212,57.36816,0.72172,0.15762,45.3629,0.74862,0.16238,35.93134,0.77677,0.16546,28.40909,0.80611,0.16548,22.48202,0.83788,0.16476,17.79613,0.86822,0.15725,14.06813,0.89632,0.14844,11.1448,0.91871,0.13529,8.81772,0.94119,0.12374,6.97545,0.95927,0.11063,5.5173,0.97339,0.09829,4.36941,0.9839,0.08621,3.45686,0.99314,0.07737,2.73547,1.00187,0.06969,2.16054,1.00828,0.06444,1.70952,1.01377,0.05979,1.35352,1.01971,0.05644,1.07079,1.02555,0.055,0.84734,1.03049,0.05463,0.67072,1.0353,0.05562,0.53067,1.04025,0.05663,0.41976,1.04573,0.0601,0.33183,1.05265,0.06561,0.26261,1.05781,0.07241,0.20791,1.06415,0.07985,0.16452,1.07409,0.08871,0.13007,1.08381,0.1027,0.10309,1.09386,0.12056,0.08153,1.10334,0.14008,0.06443,1.11549,0.16186,0.05102,1.13176,0.18189,0.04042,1.15505,0.21038,0.03192,1.17964,0.24595,0.02528,1.20662,0.28111,0.01999,1.24476,0.31775,93
