cell,id,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,f_60,r_60,i_60,temperature,soh,soc
2,7626,20004.453,0.36496,-0.02474,15829.126,0.37089,-0.01128,12516.703,0.37782,0.00131,9909.4424,0.38344,0.0103,7835.48,0.38988,0.01818,6217.2461,0.3982,0.02356,4905.291,0.40279,0.03022,3881.2737,0.41027,0.03411,3070.9827,0.41641,0.03867,2430.7778,0.42252,0.04177,1923.1537,0.43169,0.04432,1522.4358,0.43851,0.04764,1203.8446,0.44557,0.05018,952.86591,0.4525,0.05196,754.27557,0.46204,0.05627,596.71857,0.46988,0.05707,471.96338,0.47926,0.06033,373.20856,0.48591,0.0637,295.47278,0.49581,0.06716,233.87738,0.50487,0.07059,185.05922,0.51489,0.07502,146.35823,0.52639,0.07949,115.77804,0.53934,0.08641,91.6721,0.55229,0.09351,72.51701,0.56665,0.09916,57.36816,0.58333,0.10518,45.3629,0.60598,0.11087,35.93134,0.62418,0.11222,28.40909,0.64964,0.11259,22.48202,0.67013,0.10712,17.79613,0.69018,0.09992,14.06813,0.70731,0.09017,11.1448,0.72017,0.08094,8.81772,0.73173,0.07047,6.97545,0.74044,0.06314,5.5173,0.74536,0.05371,4.36941,0.75194,0.04712,3.45686,0.75503,0.04243,2.73547,0.75886,0.03806,2.16054,0.7621,0.03505,1.70952,0.76486,0.0352,1.35352,0.76751,0.03421,1.07079,0.77033,0.03437,0.84734,0.77336,0.03558,0.67072,0.77705,0.03903,0.53067,0.77972,0.04251,0.41976,0.78239,0.04717,0.33183,0.7869,0.05263,0.26261,0.79283,0.05966,0.20791,0.7995,0.06971,0.16452,0.80541,0.07977,0.13007,0.81435,0.09062,0.10309,0.826,0.10487,0.08153,0.83983,0.12474,0.06443,0.85452,0.14745,0.05102,0.86681,0.17158,0.04042,0.88344,0.19408,0.03192,0.90947,0.21838,0.02528,0.93812,0.24855,0.01999,0.97023,0.28241,45,85,50
2,7627,20004.453,0.36575,-0.02406,15829.126,0.37115,-0.0098,12516.703,0.37812,0.00152,9909.4424,0.38387,0.01105,7835.48,0.3892,0.01891,6217.2461,0.39655,0.02401,4905.291,0.40321,0.0308,3881.2737,0.40971,0.03538,3070.9827,0.41695,0.03775,2430.7778,0.42471,0.04089,1923.1537,0.43092,0.04349,1522.4358,0.43812,0.04822,1203.8446,0.44479,0.05026,952.86591,0.45347,0.05281,754.27557,0.461,0.05385,596.71857,0.46894,0.058,471.96338,0.47799,0.06036,373.20856,0.48676,0.06283,295.47278,0.49692,0.06751,233.87738,0.50539,0.07179,185.05922,0.51578,0.07422,146.35823,0.52753,0.08066,115.77804,0.53814,0.08545,91.6721,0.55143,0.09463,72.51701,0.56548,0.09874,57.36816,0.58395,0.10504,45.3629,0.60478,0.1112,35.93134,0.62528,0.11296,28.40909,0.64919,0.11103,22.48202,0.67047,0.10769,17.79613,0.6896,0.09912,14.06813,0.70557,0.09005,11.1448,0.71956,0.08075,8.81772,0.73127,0.07056,6.97545,0.73867,0.06134,5.5173,0.74595,0.05402,4.36941,0.75074,0.04721,3.45686,0.75643,0.04157,2.73547,0.75876,0.03745,2.16054,0.76124,0.03586,1.70952,0.76459,0.03432,1.35352,0.76704,0.03444,1.07079,0.76997,0.03457,0.84734,0.77273,0.03543,0.67072,0.77564,0.03791,0.53067,0.77906,0.04191,0.41976,0.78293,0.04688,0.33183,0.78717,0.05234,0.26261,0.79318,0.05922,0.20791,0.80062,0.06945,0.16452,0.80711,0.08198,0.13007,0.81357,0.09471,0.10309,0.82198,0.10792,0.08153,0.83388,0.12329,0.06443,0.84953,0.14275,0.05102,0.86628,0.16562,0.04042,0.8854,0.18828,0.03192,0.91231,0.21283,0.02528,0.948,0.24518,0.01999,0.98549,0.28814,45,85,50
2,7628,20004.453,0.3628,-0.02415,15829.126,0.371,-0.01009,12516.703,0.37678,0.00163,9909.4424,0.38418,0.01108,7835.48,0.38918,0.01814,6217.2461,0.39644,0.02395,4905.291,0.4022,0.02897,3881.2737,0.40837,0.03513,3070.9827,0.41571,0.03803,2430.7778,0.42285,0.04032,1923.1537,0.43079,0.0457,1522.4358,0.43745,0.04859,1203.8446,0.44632,0.04969,952.86591,0.45361,0.05221,754.27557,0.46248,0.05501,596.71857,0.46998,0.05745,471.96338,0.47759,0.06104,373.20856,0.48711,0.06402,295.47278,0.49577,0.06681,233.87738,0.5057,0.07028,185.05922,0.51571,0.0739,146.35823,0.52511,0.08211,115.77804,0.53815,0.08558,91.6721,0.55065,0.09214,72.51701,0.56595,0.09936,57.36816,0.58421,0.10604,45.3629,0.60398,0.1104,35.93134,0.62707,0.11233,28.40909,0.64887,0.11313,22.48202,0.67002,0.1068,17.79613,0.69089,0.10004,14.06813,0.70768,0.09207,11.1448,0.71944,0.0794,8.81772,0.73098,0.06945,6.97545,0.73918,0.05921,5.5173,0.74462,0.05471,4.36941,0.74984,0.04696,3.45686,0.75366,0.04231,2.73547,0.75685,0.0381,2.16054,0.76025,0.03548,1.70952,0.76342,0.03438,1.35352,0.7662,0.03369,1.07079,0.76877,0.03454,0.84734,0.77226,0.03606,0.67072,0.77477,0.03836,0.53067,0.77846,0.04256,0.41976,0.78167,0.04725,0.33183,0.78547,0.05268,0.26261,0.79178,0.05976,0.20791,0.79803,0.0692,0.16452,0.80445,0.07972,0.13007,0.8123,0.09144,0.10309,0.82408,0.1049,0.08153,0.8389,0.12318,0.06443,0.85457,0.1463,0.05102,0.8674,0.17185,0.04042,0.88264,0.19523,0.03192,0.90767,0.219,0.02528,0.93651,0.24789,0.01999,0.96908,0.28242,45,85,50
2,7629,20004.453,0.36491,-0.02415,15829.126,0.37209,-0.01154,12516.703,0.37785,0.00146,9909.4424,0.38368,0.00936,7835.48,0.3894,0.01745,6217.2461,0.39681,0.02351,4905.291,0.40356,0.03027,3881.2737,0.41009,0.03522,3070.9827,0.41612,0.03862,2430.7778,0.42374,0.04097,1923.1537,0.43096,0.04389,1522.4358,0.43778,0.04631,1203.8446,0.44568,0.05037,952.86591,0.4532,0.05268,754.27557,0.46088,0.05543,596.71857,0.46921,0.05838,471.96338,0.47792,0.06096,373.20856,0.48616,0.06426,295.47278,0.49611,0.06605,233.87738,0.5057,0.0719,185.05922,0.51587,0.07466,146.35823,0.52611,0.07984,115.77804,0.5382,0.08703,91.6721,0.5498,0.09262,72.51701,0.56696,0.09927,57.36816,0.58271,0.10538,45.3629,0.60347,0.10943,35.93134,0.62584,0.11296,28.40909,0.64741,0.11141,22.48202,0.66866,0.10581,17.79613,0.68951,0.09919,14.06813,0.70595,0.09062,11.1448,0.71992,0.07875,8.81772,0.73064,0.06889,6.97545,0.73818,0.06177,5.5173,0.7448,0.0532,4.36941,0.74948,0.04682,3.45686,0.75343,0.04192,2.73547,0.75734,0.03766,2.16054,0.76059,0.03591,1.70952,0.76289,0.0341,1.35352,0.76605,0.03357,1.07079,0.7682,0.0351,0.84734,0.77112,0.03569,0.67072,0.77386,0.0388,0.53067,0.7772,0.04112,0.41976,0.78147,0.04627,0.33183,0.78603,0.05313,0.26261,0.79049,0.06041,0.20791,0.79684,0.06822,0.16452,0.80545,0.07888,0.13007,0.81525,0.09296,0.10309,0.82428,0.11024,0.08153,0.83255,0.12705,0.06443,0.84504,0.14596,0.05102,0.86314,0.16456,0.04042,0.88495,0.18986,0.03192,0.9079,0.21807,0.02528,0.93517,0.24263,0.01999,0.97546,0.2745,45,85,50
2,7630,20004.453,0.36398,-0.02429,15829.126,0.37022,-0.01046,12516.703,0.37659,0.00113,9909.4424,0.38352,0.01082,7835.48,0.389,0.01887,6217.2461,0.3951,0.02432,4905.291,0.4016,0.02999,3881.2737,0.40732,0.03407,3070.9827,0.41646,0.03652,2430.7778,0.42386,0.0413,1923.1537,0.42876,0.04545,1522.4358,0.43705,0.04615,1203.8446,0.44484,0.05049,952.86591,0.45276,0.05235,754.27557,0.4618,0.0535,596.71857,0.46889,0.05789,471.96338,0.47773,0.06084,373.20856,0.48633,0.06462,295.47278,0.49501,0.06642,233.87738,0.50413,0.07028,185.05922,0.51507,0.07512,146.35823,0.52579,0.08036,115.77804,0.53707,0.08639,91.6721,0.55058,0.09259,72.51701,0.56604,0.09883,57.36816,0.58278,0.10625,45.3629,0.60271,0.11004,35.93134,0.62688,0.11297,28.40909,0.64727,0.11193,22.48202,0.67023,0.10675,17.79613,0.68953,0.09961,14.06813,0.70753,0.08958,11.1448,0.71922,0.07881,8.81772,0.731,0.06916,6.97545,0.73799,0.06025,5.5173,0.74484,0.05198,4.36941,0.74924,0.0469,3.45686,0.75349,0.04125,2.73547,0.75727,0.03742,2.16054,0.76081,0.03579,1.70952,0.763,0.03438,1.35352,0.76551,0.03401,1.07079,0.76888,0.0346,0.84734,0.77088,0.03572,0.67072,0.77374,0.03897,0.53067,0.7772,0.04182,0.41976,0.78192,0.04658,0.33183,0.7863,0.05333,0.26261,0.79088,0.06022,0.20791,0.79691,0.06833,0.16452,0.80574,0.0786,0.13007,0.81546,0.09301,0.10309,0.82428,0.10994,0.08153,0.83314,0.12757,0.06443,0.84507,0.14622,0.05102,0.8633,0.1648,0.04042,0.88585,0.19009,0.03192,0.90717,0.21732,0.02528,0.93551,0.24398,0.01999,0.97547,0.2745,45,85,50
2,7515,20004.453,0.45488,-0.02347,15829.126,0.45928,-0.00885,12516.703,0.46597,0.00416,9909.4424,0.47342,0.01459,7835.48,0.48026,0.02281,6217.2461,0.48637,0.03014,4905.291,0.49502,0.03704,3881.2737,0.50154,0.04197,3070.9827,0.51066,0.04897,2430.7778,0.51776,0.05308,1923.1537,0.52638,0.05746,1522.4358,0.53681,0.06197,1203.8446,0.54724,0.06564,952.86591,0.55695,0.06901,754.27557,0.56866,0.07361,596.71857,0.57958,0.07778,471.96338,0.58972,0.08095,373.20856,0.60158,0.08471,295.47278,0.61506,0.08808,233.87738,0.62981,0.09262,185.05922,0.6435,0.09703,146.35823,0.65752,0.1026,115.77804,0.6735,0.10789,91.6721,0.68867,0.11348,72.51701,0.70643,0.11981,57.36816,0.72848,0.12383,45.3629,0.75054,0.12889,35.93134,0.77411,0.13303,28.40909,0.80087,0.13169,22.48202,0.82541,0.12573,17.79613,0.84868,0.11841,14.06813,0.87101,0.10835,11.1448,0.8831,0.097,8.81772,0.90123,0.0858,6.97545,0.90945,0.07671,5.5173,0.91621,0.06625,4.36941,0.92294,0.05726,3.45686,0.9318,0.05114,2.73547,0.93869,0.04813,2.16054,0.94187,0.04876,1.70952,0.942,0.0475,1.35352,0.94266,0.0449,1.07079,0.94482,0.04107,0.84734,0.9507,0.03691,0.67072,0.95903,0.03711,0.53067,0.97046,0.04106,0.41976,0.98148,0.05327,0.33183,0.98626,0.0701,0.26261,0.98433,0.08626,0.20791,0.97858,0.09673,0.16452,0.97531,0.10051,0.13007,0.98021,0.09994,0.10309,0.99568,0.10168,0.08153,1.02079,0.10946,0.06443,1.05171,0.12914,0.05102,1.08859,0.1626,0.04042,1.11857,0.21291,0.03192,1.13372,0.27015,0.02528,1.13671,0.31639,0.01999,1.14558,0.34589,35,85,40
2,7517,20004.453,0.4568,-0.024,15829.126,0.46066,-0.00977,12516.703,0.46683,0.00503,9909.4424,0.47443,0.01386,7835.48,0.48006,0.02381,6217.2461,0.48886,0.02909,4905.291,0.49455,0.03757,3881.2737,0.50208,0.04288,3070.9827,0.51109,0.04822,2430.7778,0.51986,0.0517,1923.1537,0.52742,0.05762,1522.4358,0.53912,0.06204,1203.8446,0.54845,0.06526,952.86591,0.55811,0.06766,754.27557,0.56778,0.07341,596.71857,0.58091,0.07725,471.96338,0.59339,0.08012,373.20856,0.60492,0.08506,295.47278,0.61685,0.08767,233.87738,0.62887,0.09258,185.05922,0.64272,0.09709,146.35823,0.65665,0.1015,115.77804,0.67174,0.1057,91.6721,0.6885,0.11239,72.51701,0.70666,0.1183,57.36816,0.72711,0.12395,45.3629,0.75026,0.12888,35.93134,0.7751,0.12968,28.40909,0.80003,0.12969,22.48202,0.8231,0.12492,17.79613,0.84717,0.1163,14.06813,0.86778,0.10616,11.1448,0.8829,0.09505,8.81772,0.89651,0.08425,6.97545,0.90553,0.07421,5.5173,0.912,0.06609,4.36941,0.91984,0.05671,3.45686,0.92798,0.04973,2.73547,0.93408,0.04824,2.16054,0.93726,0.04737,1.70952,0.93781,0.04668,1.35352,0.93838,0.04434,1.07079,0.94103,0.0412,0.84734,0.9457,0.03796,0.67072,0.9543,0.03701,0.53067,0.96587,0.04099,0.41976,0.97731,0.05196,0.33183,0.98271,0.06927,0.26261,0.98052,0.08595,0.20791,0.97553,0.09665,0.16452,0.97186,0.10104,0.13007,0.97644,0.10132,0.10309,0.9911,0.10237,0.08153,1.01528,0.10994,0.06443,1.04579,0.12872,0.05102,1.08287,0.15988,0.04042,1.11435,0.21008,0.03192,1.13097,0.26784,0.02528,1.13504,0.31477,0.01999,1.14265,0.34571,35,85,40
2,7518,20004.453,0.45457,-0.02371,15829.126,0.46037,-0.00836,12516.703,0.46725,0.0047,9909.4424,0.47254,0.01447,7835.48,0.48045,0.02291,6217.2461,0.48727,0.03018,4905.291,0.494,0.03645,3881.2737,0.50177,0.0426,3070.9827,0.50994,0.04815,2430.7778,0.51801,0.05206,1923.1537,0.52683,0.05711,1522.4358,0.53738,0.06155,1203.8446,0.54585,0.06514,952.86591,0.55643,0.06829,754.27557,0.56782,0.07328,596.71857,0.58027,0.07757,471.96338,0.58994,0.07996,373.20856,0.60356,0.08388,295.47278,0.61548,0.08782,233.87738,0.62925,0.09177,185.05922,0.64187,0.09541,146.35823,0.65606,0.10171,115.77804,0.67251,0.10854,91.6721,0.68745,0.11335,72.51701,0.70658,0.11987,57.36816,0.72843,0.12523,45.3629,0.7487,0.12952,35.93134,0.77318,0.13068,28.40909,0.7996,0.13039,22.48202,0.82333,0.1257,17.79613,0.84805,0.11651,14.06813,0.86587,0.1066,11.1448,0.88238,0.09611,8.81772,0.89584,0.08427,6.97545,0.90547,0.07327,5.5173,0.91391,0.06766,4.36941,0.92003,0.05891,3.45686,0.92389,0.05182,2.73547,0.92956,0.04561,2.16054,0.93628,0.04165,1.70952,0.94424,0.04122,1.35352,0.94758,0.04519,1.07079,0.94768,0.04947,0.84734,0.94584,0.04926,0.67072,0.94583,0.04973,0.53067,0.9489,0.04629,0.41976,0.9568,0.04407,0.33183,0.97021,0.0463,0.26261,0.98667,0.05629,0.20791,1.00167,0.07519,0.16452,1.00903,0.10155,0.13007,1.00732,0.12667,0.10309,1.00027,0.1431,0.08153,0.99868,0.15087,0.06443,1.00835,0.15755,0.05102,1.02959,0.16393,0.04042,1.06328,0.17698,0.03192,1.10898,0.20255,0.02528,1.16221,0.24696,0.01999,1.20981,0.3121,35,85,40
2,7519,20004.453,0.45286,-0.02424,15829.126,0.45824,-0.00829,12516.703,0.4643,0.00208,9909.4424,0.47291,0.01437,7835.48,0.47799,0.02273,6217.2461,0.48523,0.03091,4905.291,0.49394,0.03625,3881.2737,0.50034,0.04371,3070.9827,0.50769,0.04799,2430.7778,0.51676,0.05293,1923.1537,0.52594,0.05718,1522.4358,0.53487,0.06197,1203.8446,0.54714,0.06532,952.86591,0.55573,0.06992,754.27557,0.56687,0.07457,596.71857,0.579,0.07696,471.96338,0.59056,0.08125,373.20856,0.60273,0.08431,295.47278,0.61596,0.08903,233.87738,0.62749,0.09036,185.05922,0.64183,0.0978,146.35823,0.65474,0.10076,115.77804,0.67088,0.10681,91.6721,0.68836,0.11429,72.51701,0.70592,0.11934,57.36816,0.72635,0.12548,45.3629,0.74866,0.12871,35.93134,0.77286,0.13141,28.40909,0.79889,0.12933,22.48202,0.82383,0.12593,17.79613,0.84622,0.11519,14.06813,0.86599,0.10649,11.1448,0.88134,0.09421,8.81772,0.8964,0.08453,6.97545,0.90366,0.07465,5.5173,0.91222,0.06375,4.36941,0.92005,0.05613,3.45686,0.92845,0.05173,2.73547,0.93129,0.05002,2.16054,0.93225,0.04736,1.70952,0.93435,0.04517,1.35352,0.93683,0.04037,1.07079,0.94183,0.03634,0.84734,0.95025,0.0362,0.67072,0.96016,0.04007,0.53067,0.96935,0.0503,0.41976,0.97204,0.06391,0.33183,0.96871,0.0768,0.26261,0.96325,0.08302,0.20791,0.96208,0.08432,0.16452,0.96883,0.08294,0.13007,0.98408,0.0843,0.10309,1.00783,0.09244,0.08153,1.03817,0.11202,0.06443,1.06596,0.14522,0.05102,1.08786,0.19194,0.04042,1.09436,0.24009,0.03192,1.09326,0.27734,0.02528,1.10017,0.29924,0.01999,1.12548,0.31609,35,85,40
2,7520,20004.453,0.45149,-0.02498,15829.126,0.45819,-0.0099,12516.703,0.46334,0.00427,9909.4424,0.47076,0.01385,7835.48,0.47758,0.0231,6217.2461,0.48454,0.03117,4905.291,0.49138,0.03896,3881.2737,0.49738,0.04323,3070.9827,0.50662,0.04896,2430.7778,0.51466,0.05287,1923.1537,0.52534,0.05754,1522.4358,0.5351,0.06171,1203.8446,0.54617,0.06621,952.86591,0.55692,0.06944,754.27557,0.56645,0.072,596.71857,0.57768,0.07922,471.96338,0.5894,0.08157,373.20856,0.60168,0.08614,295.47278,0.61459,0.08932,233.87738,0.62753,0.09335,185.05922,0.64161,0.09932,146.35823,0.65688,0.1018,115.77804,0.67249,0.10758,91.6721,0.68833,0.11427,72.51701,0.70543,0.11836,57.36816,0.72679,0.12566,45.3629,0.74817,0.13085,35.93134,0.77425,0.13263,28.40909,0.79927,0.13078,22.48202,0.82372,0.12772,17.79613,0.84817,0.11851,14.06813,0.8668,0.10761,11.1448,0.88408,0.09681,8.81772,0.89625,0.08491,6.97545,0.90758,0.07372,5.5173,0.9164,0.06827,4.36941,0.92234,0.05889,3.45686,0.92454,0.05246,2.73547,0.93135,0.0459,2.16054,0.93782,0.04159,1.70952,0.94515,0.04164,1.35352,0.94958,0.04488,1.07079,0.95027,0.04943,0.84734,0.94854,0.05176,0.67072,0.948,0.0511,0.53067,0.94935,0.0478,0.41976,0.95685,0.04557,0.33183,0.96931,0.04606,0.26261,0.98662,0.05463,0.20791,1.00333,0.07282,0.16452,1.01356,0.09868,0.13007,1.01332,0.1254,0.10309,1.00678,0.14523,0.08153,1.00346,0.15553,0.06443,1.0105,0.1629,0.05102,1.02959,0.16799,0.04042,1.06128,0.1803,0.03192,1.10672,0.20273,0.02528,1.1606,0.24339,0.01999,1.21171,0.30632,35,85,40
2,7521,20004.453,0.45031,-0.02296,15829.126,0.45623,-0.00828,12516.703,0.4609,0.00414,9909.4424,0.46924,0.01359,7835.48,0.47721,0.0232,6217.2461,0.48375,0.03059,4905.291,0.49004,0.03757,3881.2737,0.49934,0.04391,3070.9827,0.50671,0.04704,2430.7778,0.51602,0.05435,1923.1537,0.52338,0.05802,1522.4358,0.53328,0.06243,1203.8446,0.54457,0.06719,952.86591,0.55435,0.07036,754.27557,0.56677,0.07329,596.71857,0.5774,0.078,471.96338,0.5894,0.08243,373.20856,0.60252,0.08664,295.47278,0.61539,0.0897,233.87738,0.62829,0.09516,185.05922,0.64206,0.09758,146.35823,0.65812,0.10264,115.77804,0.6713,0.10895,91.6721,0.68855,0.11333,72.51701,0.7075,0.11993,57.36816,0.72795,0.12551,45.3629,0.75148,0.12956,35.93134,0.77528,0.13062,28.40909,0.80072,0.12972,22.48202,0.82402,0.12471,17.79613,0.84771,0.11657,14.06813,0.86568,0.10521,11.1448,0.88434,0.09409,8.81772,0.89412,0.08311,6.97545,0.90456,0.07267,5.5173,0.91469,0.06389,4.36941,0.92178,0.05887,3.45686,0.92471,0.05438,2.73547,0.92769,0.04822,2.16054,0.93258,0.04296,1.70952,0.93873,0.03835,1.35352,0.94639,0.03829,1.07079,0.95289,0.04255,0.84734,0.95611,0.04964,0.67072,0.95583,0.05637,0.53067,0.95217,0.05957,0.41976,0.9503,0.05874,0.33183,0.95441,0.05572,0.26261,0.96565,0.0546,0.20791,0.98321,0.05899,0.16452,1.00468,0.07274,0.13007,1.02416,0.0982,0.10309,1.0348,0.13195,0.08153,1.03377,0.16387,0.06443,1.03141,0.18966,0.05102,1.03001,0.20131,0.04042,1.04314,0.20934,0.03192,1.07171,0.22095,0.02528,1.11303,0.24007,0.01999,1.16989,0.27102,35,85,40
2,7523,20004.453,0.45337,-0.02474,15829.126,0.45987,-0.00915,12516.703,0.46481,0.00312,9909.4424,0.47251,0.0147,7835.48,0.47851,0.02227,6217.2461,0.48547,0.02994,4905.291,0.49237,0.03669,3881.2737,0.49874,0.04291,3070.9827,0.5067,0.04851,2430.7778,0.51698,0.0537,1923.1537,0.52517,0.05691,1522.4358,0.53483,0.06052,1203.8446,0.54503,0.06633,952.86591,0.55545,0.07019,754.27557,0.56534,0.07338,596.71857,0.57724,0.07621,471.96338,0.58999,0.08139,373.20856,0.60118,0.08471,295.47278,0.61512,0.08909,233.87738,0.6265,0.09266,185.05922,0.64103,0.09735,146.35823,0.65565,0.10185,115.77804,0.66983,0.10772,91.6721,0.68816,0.1128,72.51701,0.70591,0.11894,57.36816,0.72671,0.12579,45.3629,0.74885,0.12888,35.93134,0.77189,0.13005,28.40909,0.79811,0.12829,22.48202,0.8222,0.12301,17.79613,0.84468,0.11461,14.06813,0.8636,0.10509,11.1448,0.88086,0.09178,8.81772,0.89322,0.08228,6.97545,0.90148,0.07461,5.5173,0.90887,0.06315,4.36941,0.91739,0.05557,3.45686,0.92422,0.05076,2.73547,0.92917,0.04944,2.16054,0.93027,0.04684,1.70952,0.93108,0.04426,1.35352,0.93417,0.04057,1.07079,0.93931,0.03702,0.84734,0.94676,0.03621,0.67072,0.95663,0.03851,0.53067,0.96702,0.04768,0.41976,0.971,0.06254,0.33183,0.96871,0.07637,0.26261,0.9628,0.08481,0.20791,0.96075,0.08676,0.16452,0.9652,0.08602,0.13007,0.97925,0.08632,0.10309,1.00159,0.09244,0.08153,1.03125,0.10998,0.06443,1.06014,0.13996,0.05102,1.08627,0.18515,0.04042,1.09628,0.23629,0.03192,1.0966,0.27718,0.02528,1.10122,0.30292,0.01999,1.12272,0.32067,35,85,40
2,7524,20004.453,0.45023,-0.02376,15829.126,0.45752,-0.00948,12516.703,0.46184,0.00388,9909.4424,0.46884,0.01433,7835.48,0.47592,0.02233,6217.2461,0.48112,0.02992,4905.291,0.48902,0.03702,3881.2737,0.49723,0.04246,3070.9827,0.50629,0.04737,2430.7778,0.51326,0.05354,1923.1537,0.52279,0.05666,1522.4358,0.53275,0.06208,1203.8446,0.54363,0.0657,952.86591,0.55272,0.07012,754.27557,0.56214,0.07381,596.71857,0.57481,0.07866,471.96338,0.58706,0.08229,373.20856,0.59867,0.08401,295.47278,0.61279,0.08826,233.87738,0.62431,0.09188,185.05922,0.63894,0.0965,146.35823,0.65378,0.10226,115.77804,0.66857,0.1068,91.6721,0.68403,0.11228,72.51701,0.70461,0.12,57.36816,0.72325,0.12427,45.3629,0.74602,0.12856,35.93134,0.77061,0.13021,28.40909,0.79601,0.1282,22.48202,0.82167,0.12244,17.79613,0.84269,0.11474,14.06813,0.86111,0.10377,11.1448,0.87907,0.09396,8.81772,0.88986,0.0819,6.97545,0.89905,0.07121,5.5173,0.90988,0.06461,4.36941,0.9143,0.05856,3.45686,0.91718,0.05282,2.73547,0.92159,0.04587,2.16054,0.92714,0.04079,1.70952,0.93453,0.03824,1.35352,0.94129,0.04028,1.07079,0.94532,0.04587,0.84734,0.94544,0.05153,0.67072,0.94396,0.05536,0.53067,0.94184,0.05498,0.41976,0.94405,0.0521,0.33183,0.952,0.04975,0.26261,0.96696,0.0516,0.20791,0.98628,0.06213,0.16452,1.00493,0.08328,0.13007,1.01591,0.11276,0.10309,1.01628,0.14219,0.08153,1.01024,0.16471,0.06443,1.00967,0.17997,0.05102,1.01775,0.18479,0.04042,1.03925,0.19309,0.03192,1.07595,0.20824,0.02528,1.12523,0.23342,0.01999,1.18422,0.27854,35,85,40
